Transaction_ID,Date,Brand_Name,Product_Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit
TXN-4607,12/10/2024,Coca Cola,Household,Ibadan,Distributor,48,209,10032,2062,7970
TXN-5864,9/10/2024,Coca Cola,Beverage,Jos,Online,0,950,0,1000,-1000
TXN-5859,12/9/2024,Unilvr,Beverage,Port Harcourt,Retail Store,231,522,120582,4925,115657
TXN-5734,8/25/2024,Colgate,Personal Care,Ibadan,Retail Store,83,697,57851,6653,51198
TXN-1932,12/3/2024,Dangote,Household,Ibadan,Online,2000,399,798000,7665,790335
TXN-7024,9/13/2024,Pepsico,Dairy,Abuja,Online,104,113,11752,7686,4066
TXN-9250,11/14/2024,Reckit,Snack,Port Harcourt,Ecom,104,479,49816,3000,46816
TXN-8890,3/14/2024,Reckit,Household,Ibadan,Wholesaler,2000,460,920000,1000,919000
TXN-7446,3/29/2024,Indommee,Grocery,Lagos,Online,3000,495,1485000,2000,1483000
TXN-5607,11/26/2024,Colgate,Snack,Abuja,Retail Store,1000,295,295000,0,295000
TXN-1283,5/10/2024,P&G,Snack,Enugu,Retail Store,3000,539,1617000,2000,1615000
TXN-8935,3/7/2024,Indommee,Snack,Ibadan,Distributor,2000,400,800000,1000,799000
TXN-8395,6/19/2024,P&G,Household,Ibadan,Wholesaler,239,407,97273,3878,93395
TXN-5289,6/13/2024,Pepsico,Grocery,Lagos,Distributor,3000,890,2670000,4996,2665004
TXN-160,2/22/2024,Nestlee,Household,Ibadan,Online,3000,191,573000,3335,569665
TXN-4794,9/30/2024,Colgate,Household,Enugu,Online,2000,924,1848000,5944,1842056
TXN-4975,4/24/2024,P&G,Snack,Port Harcourt,Wholesaler,254,710,180340,5425,174915
TXN-9439,7/28/2024,Pepsico,Snack,Jos,Ecom,2000,328,656000,3000,653000
TXN-2175,9/16/2024,Colgate,Beverage,Enugu,Retail Store,1000,132,132000,1942,130058
TXN-4092,10/19/2024,Coca Cola,Snack,Kano,Online,38,453,17214,4367,12847
TXN-5930,12/16/2024,Reckit,Beverage,Jos,Retail Store,245,160,39200,3000,36200
TXN-304,10/15/2024,Nestlee,Toiletry,Lagos,Retail Store,70,495,34650,3000,31650
TXN-7595,4/22/2024,Reckit,Toiletry,Abuja,Online,75,855,64125,7320,56805
TXN-4856,12/22/2024,P&G,Dairy,Kano,Online,256,540,138240,769,137471
TXN-265,7/25/2024,Colgate,Household,Benin City,Ecom,3000,126,378000,3000,375000
TXN-7148,9/11/2024,Reckit,Grocery,Jos,Retail Store,116,629,72964,3726,69238
TXN-2808,10/2/2024,Nestlee,Beverage,Abuja,Retail Store,3000,746,2238000,1000,2237000
TXN-655,10/28/2024,Indommee,Household,Jos,Online,106,937,99322,1000,98322
TXN-3574,10/11/2024,Indommee,Grocery,Benin City,Distributor,3000,672,2016000,7712,2008288
TXN-1058,11/26/2024,Reckit,Personal Care,Port Harcourt,Online,65,196,12740,6038,6702
TXN-2611,8/30/2024,P&G,Snack,Lagos,Online,252,218,54936,1000,53936
TXN-2810,9/16/2024,Indommee,Toiletry,Ibadan,Online,0,940,0,1116,-1116
TXN-9801,6/29/2024,Nestlee,Household,Port Harcourt,Online,165,533,87945,3494,84451
TXN-3692,8/4/2024,Dangote,Personal Care,Kano,Retail Store,1000,918,918000,2000,916000
TXN-240,3/11/2024,Coca Cola,Snack,Enugu,Distributor,17,758,12886,2172,10714
TXN-265,8/12/2024,Dangote,Toiletry,Enugu,Distributor,0,326,0,6925,-6925
TXN-7115,10/18/2024,Unilvr,Beverage,Port Harcourt,Wholesaler,59,163,9617,0,9617
TXN-6178,5/8/2024,P&G,Household,Ibadan,Online,254,460,116840,1000,115840
TXN-8555,12/7/2024,Colgate,Beverage,Enugu,Online,238,827,196826,2000,194826
TXN-731,10/14/2024,Indommee,Beverage,Abuja,Ecom,1000,523,523000,6800,516200
TXN-1744,5/12/2024,Coca Cola,Grocery,Benin City,Retail Store,9,327,2943,5489,-2546
TXN-4644,1/28/2024,Unilvr,Snack,Lagos,Ecom,33,839,27687,2669,25018
TXN-4852,10/7/2024,P&G,Toiletry,Lagos,Wholesaler,3000,240,720000,1000,719000
TXN-8743,12/7/2024,P&G,Household,Ibadan,Retail Store,0,891,0,7721,-7721
TXN-2855,1/16/2024,Nestlee,Beverage,Lagos,Online,0,833,0,1233,-1233
TXN-3029,3/21/2024,Nestlee,Beverage,Kano,Online,256,262,67072,6655,60417
TXN-2579,12/4/2024,Unilvr,Beverage,Benin City,Wholesaler,3000,650,1950000,3765,1946235
TXN-500,2/15/2024,Reckit,Personal Care,Benin City,Online,2000,143,286000,4859,281141
TXN-8828,5/17/2024,Nestlee,Personal Care,Lagos,Wholesaler,137,193,26441,1000,25441
TXN-3558,6/2/2024,Unilvr,Toiletry,Benin City,Wholesaler,132,782,103224,3422,99802
TXN-2050,8/9/2024,Colgate,Toiletry,Enugu,Retail Store,147,684,100548,0,100548
TXN-3452,7/27/2024,Reckit,Grocery,Jos,Retail Store,2000,596,1192000,2587,1189413
TXN-9389,5/20/2024,Indommee,Grocery,Port Harcourt,Ecom,177,909,160893,6529,154364
TXN-8532,4/17/2024,P&G,Dairy,Port Harcourt,Retail Store,3000,395,1185000,1000,1184000
TXN-8156,12/10/2024,Indommee,Personal Care,Jos,Online,216,200,43200,4399,38801
TXN-3337,11/24/2024,Indommee,Snack,Jos,Online,184,326,59984,1064,58920
TXN-2090,7/2/2024,Coca Cola,Grocery,Kano,Wholesaler,3000,118,354000,5110,348890
TXN-4720,11/10/2024,Indommee,Dairy,Port Harcourt,Distributor,12,295,3540,3000,540
TXN-705,8/6/2024,Indommee,Snack,Jos,Online,0,766,0,7829,-7829
TXN-9924,3/27/2024,Coca Cola,Toiletry,Jos,Online,236,917,216412,6313,210099
TXN-3615,11/2/2024,Coca Cola,Snack,Jos,Wholesaler,104,111,11544,7663,3881
TXN-1460,6/26/2024,Pepsico,Household,Port Harcourt,Wholesaler,2000,984,1968000,1000,1967000
TXN-3410,7/19/2024,Colgate,Grocery,Lagos,Wholesaler,1000,328,328000,2000,326000
TXN-5777,9/16/2024,Pepsico,Snack,Jos,Ecom,107,281,30067,0,30067
TXN-2426,5/23/2024,P&G,Toiletry,Kano,Online,111,913,101343,7938,93405
TXN-8344,3/20/2024,Dangote,Beverage,Enugu,Ecom,53,152,8056,0,8056
TXN-1628,11/17/2024,Colgate,Household,Enugu,Ecom,46,217,9982,3000,6982
TXN-9018,3/18/2024,P&G,Snack,Ibadan,Retail Store,1000,869,869000,1097,867903
TXN-7854,7/22/2024,Pepsico,Household,Jos,Retail Store,2000,839,1678000,6181,1671819
TXN-9655,6/1/2024,Pepsico,Grocery,Lagos,Ecom,3000,599,1797000,0,1797000
TXN-3269,10/6/2024,P&G,Grocery,Abuja,Retail Store,0,899,0,1000,-1000
TXN-3054,6/12/2024,Coca Cola,Grocery,Ibadan,Wholesaler,0,221,0,1412,-1412
TXN-1397,4/6/2024,Dangote,Snack,Ibadan,Online,0,707,0,3000,-3000
TXN-75,7/3/2024,P&G,Personal Care,Ibadan,Wholesaler,3000,285,855000,3132,851868
TXN-5525,2/20/2024,Dangote,Toiletry,Jos,Ecom,2000,905,1810000,2338,1807662
TXN-1006,2/6/2024,Dangote,Toiletry,Ibadan,Ecom,1000,952,952000,3720,948280
TXN-7357,4/13/2024,P&G,Dairy,Benin City,Online,19,119,2261,3000,-739
TXN-5421,9/24/2024,Dangote,Personal Care,Jos,Wholesaler,1000,865,865000,975,864025
TXN-329,7/19/2024,Indommee,Household,Ibadan,Distributor,208,563,117104,5048,112056
TXN-5624,3/4/2024,Reckit,Toiletry,Abuja,Distributor,1000,142,142000,0,142000
TXN-52,4/30/2024,P&G,Snack,Ibadan,Retail Store,215,991,213065,1000,212065
TXN-9444,5/27/2024,Reckit,Personal Care,Abuja,Retail Store,2000,509,1018000,3000,1015000
TXN-8688,8/13/2024,Reckit,Toiletry,Enugu,Retail Store,0,388,0,4645,-4645
TXN-4815,10/14/2024,Indommee,Household,Kano,Distributor,261,418,109098,2000,107098
TXN-8999,10/1/2024,Reckit,Dairy,Ibadan,Online,0,557,0,3943,-3943
TXN-3368,10/18/2024,Nestlee,Household,Abuja,Wholesaler,2000,409,818000,5705,812295
TXN-509,1/7/2024,Indommee,Grocery,Port Harcourt,Distributor,146,953,139138,3000,136138
TXN-658,10/28/2024,Unilvr,Personal Care,Benin City,Distributor,203,923,187369,1000,186369
TXN-6273,12/19/2024,Nestlee,Toiletry,Jos,Ecom,3000,730,2190000,2757,2187243
TXN-9151,12/7/2024,Coca Cola,Personal Care,Abuja,Ecom,3000,922,2766000,4534,2761466
TXN-1056,1/9/2024,Nestlee,Personal Care,Ibadan,Ecom,20,595,11900,2000,9900
TXN-8450,2/17/2024,Coca Cola,Dairy,Lagos,Retail Store,241,455,109655,1476,108179
TXN-1847,3/13/2024,Unilvr,Snack,Ibadan,Retail Store,3000,166,498000,6868,491132
TXN-2907,11/19/2024,Nestlee,Dairy,Lagos,Retail Store,3000,432,1296000,3000,1293000
TXN-8069,12/13/2024,Dangote,Snack,Benin City,Online,1000,637,637000,755,636245
TXN-5852,5/22/2024,Coca Cola,Beverage,Port Harcourt,Ecom,1000,150,150000,0,150000
TXN-1049,8/5/2024,Coca Cola,Grocery,Ibadan,Distributor,0,542,0,1482,-1482
TXN-595,11/7/2024,Coca Cola,Grocery,Kano,Retail Store,0,216,0,5774,-5774
TXN-1933,11/10/2024,Unilvr,Toiletry,Enugu,Online,80,549,43920,7375,36545
TXN-8406,9/6/2024,Unilvr,Grocery,Lagos,Retail Store,104,434,45136,3138,41998
TXN-7875,6/10/2024,Dangote,Toiletry,Abuja,Online,1000,702,702000,7592,694408
TXN-4475,10/18/2024,Nestlee,Toiletry,Port Harcourt,Wholesaler,2000,997,1994000,1747,1992253
TXN-1665,10/6/2024,Dangote,Household,Enugu,Online,219,234,51246,3000,48246
TXN-1306,6/26/2024,Dangote,Personal Care,Enugu,Retail Store,143,650,92950,0,92950
TXN-1313,6/21/2024,Colgate,Toiletry,Port Harcourt,Retail Store,3000,169,507000,7046,499954
TXN-3338,9/17/2024,Reckit,Household,Kano,Online,3000,220,660000,0,660000
TXN-2445,12/9/2024,Coca Cola,Toiletry,Benin City,Wholesaler,1000,968,968000,653,967347
TXN-3825,8/25/2024,P&G,Snack,Enugu,Ecom,44,249,10956,6831,4125
TXN-4425,5/4/2024,Indommee,Grocery,Jos,Online,72,619,44568,0,44568
TXN-7223,9/10/2024,P&G,Grocery,Benin City,Wholesaler,221,231,51051,7722,43329
TXN-2244,9/13/2024,Indommee,Grocery,Port Harcourt,Online,1000,910,910000,1233,908767
TXN-6315,8/14/2024,Indommee,Beverage,Ibadan,Retail Store,180,684,123120,0,123120
TXN-8531,3/31/2024,Indommee,Snack,Kano,Ecom,300,448,134400,7586,126814
TXN-1721,7/30/2024,Nestlee,Household,Benin City,Online,57,394,22458,2000,20458
TXN-3028,12/6/2024,Indommee,Beverage,Port Harcourt,Ecom,3000,390,1170000,0,1170000
TXN-8396,1/13/2024,Reckit,Beverage,Enugu,Online,1000,795,795000,1098,793902
TXN-5331,9/1/2024,Reckit,Household,Jos,Distributor,19,658,12502,4508,7994
TXN-9772,4/6/2024,Nestlee,Toiletry,Lagos,Retail Store,71,208,14768,3000,11768
TXN-2021,7/19/2024,Reckit,Personal Care,Benin City,Distributor,272,850,231200,3113,228087
TXN-3007,11/21/2024,Indommee,Grocery,Port Harcourt,Retail Store,51,193,9843,2000,7843
TXN-9743,2/23/2024,Indommee,Beverage,Abuja,Retail Store,94,779,73226,2618,70608
TXN-5763,5/9/2024,Colgate,Household,Port Harcourt,Ecom,3000,549,1647000,768,1646232
TXN-3133,10/5/2024,Indommee,Snack,Abuja,Online,119,116,13804,3147,10657
TXN-1167,12/1/2024,Pepsico,Beverage,Jos,Wholesaler,2000,570,1140000,0,1140000
TXN-750,11/27/2024,Pepsico,Grocery,Kano,Wholesaler,77,902,69454,2000,67454
TXN-8253,7/11/2024,Colgate,Household,Jos,Online,258,208,53664,2000,51664
TXN-5521,11/23/2024,Unilvr,Dairy,Abuja,Retail Store,133,979,130207,1019,129188
TXN-9857,3/6/2024,Unilvr,Snack,Benin City,Distributor,256,941,240896,4307,236589
TXN-4162,1/11/2024,Pepsico,Grocery,Kano,Retail Store,1000,424,424000,6350,417650
TXN-3670,11/8/2024,Reckit,Dairy,Lagos,Online,155,457,70835,1000,69835
TXN-5381,1/10/2024,Unilvr,Grocery,Port Harcourt,Wholesaler,3000,108,324000,6002,317998
TXN-9678,9/1/2024,Unilvr,Personal Care,Enugu,Retail Store,3000,898,2694000,1000,2693000
TXN-807,3/21/2024,Colgate,Snack,Ibadan,Distributor,297,201,59697,6950,52747
TXN-2298,8/3/2024,P&G,Toiletry,Benin City,Wholesaler,91,335,30485,3000,27485
TXN-1335,4/14/2024,Dangote,Dairy,Jos,Online,0,291,0,2000,-2000
TXN-4485,4/26/2024,Pepsico,Grocery,Benin City,Online,1000,753,753000,3000,750000
TXN-2617,10/21/2024,P&G,Toiletry,Jos,Distributor,1000,490,490000,3000,487000
TXN-7275,8/27/2024,Colgate,Grocery,Port Harcourt,Online,139,782,108698,7184,101514
TXN-9799,8/16/2024,Pepsico,Beverage,Ibadan,Online,1000,664,664000,7134,656866
TXN-767,10/13/2024,Reckit,Toiletry,Ibadan,Online,1000,924,924000,7459,916541
TXN-7004,8/21/2024,Unilvr,Dairy,Lagos,Retail Store,3000,383,1149000,4427,1144573
TXN-3318,1/31/2024,Dangote,Beverage,Port Harcourt,Wholesaler,94,890,83660,6022,77638
TXN-2534,8/20/2024,Pepsico,Household,Port Harcourt,Retail Store,224,548,122752,5698,117054
TXN-4350,5/25/2024,Indommee,Beverage,Enugu,Retail Store,180,939,169020,1000,168020
TXN-8535,2/10/2024,Nestlee,Personal Care,Kano,Online,3000,231,693000,0,693000
TXN-985,4/15/2024,Nestlee,Toiletry,Kano,Wholesaler,270,389,105030,4811,100219
TXN-243,6/5/2024,Unilvr,Toiletry,Enugu,Retail Store,293,873,255789,2032,253757
TXN-51,2/5/2024,Pepsico,Grocery,Port Harcourt,Wholesaler,146,987,144102,872,143230
TXN-3919,5/18/2024,P&G,Household,Enugu,Retail Store,0,706,0,4298,-4298
TXN-8933,3/29/2024,Coca Cola,Dairy,Lagos,Retail Store,2000,321,642000,1000,641000
TXN-4777,12/24/2024,Coca Cola,Dairy,Jos,Online,75,286,21450,5987,15463
TXN-1685,12/11/2024,Nestlee,Grocery,Benin City,Online,2000,464,928000,2000,926000
TXN-6918,3/6/2024,Dangote,Personal Care,Enugu,Online,0,608,0,3000,-3000
TXN-529,10/28/2024,P&G,Beverage,Benin City,Retail Store,0,860,0,1000,-1000
TXN-1264,11/24/2024,Unilvr,Personal Care,Port Harcourt,Retail Store,292,570,166440,0,166440
TXN-6579,9/6/2024,Pepsico,Beverage,Ibadan,Retail Store,3000,189,567000,2385,564615
TXN-6896,1/31/2024,Indommee,Dairy,Jos,Online,2000,851,1702000,0,1702000
TXN-9638,4/9/2024,Pepsico,Household,Enugu,Online,233,575,133975,0,133975
TXN-9124,11/26/2024,Coca Cola,Dairy,Benin City,Ecom,1000,201,201000,944,200056
TXN-4004,3/23/2024,P&G,Snack,Lagos,Wholesaler,3000,615,1845000,5575,1839425
TXN-4140,5/26/2024,Unilvr,Household,Jos,Online,3000,383,1149000,5704,1143296
TXN-7961,3/22/2024,Indommee,Grocery,Kano,Ecom,265,281,74465,2000,72465
TXN-3691,12/13/2024,Coca Cola,Household,Jos,Retail Store,156,870,135720,0,135720
TXN-103,1/25/2024,Reckit,Dairy,Ibadan,Online,0,728,0,7701,-7701
TXN-3140,8/1/2024,Dangote,Toiletry,Abuja,Distributor,3000,834,2502000,1000,2501000
TXN-8985,10/11/2024,Coca Cola,Beverage,Benin City,Ecom,284,680,193120,1000,192120
TXN-5599,9/19/2024,Nestlee,Dairy,Benin City,Distributor,94,622,58468,3015,55453
TXN-7390,1/21/2024,Nestlee,Dairy,Jos,Retail Store,1,528,528,1195,-667
TXN-6749,10/17/2024,Coca Cola,Personal Care,Ibadan,Distributor,91,693,63063,5054,58009
TXN-8535,11/26/2024,Pepsico,Snack,Ibadan,Distributor,46,755,34730,604,34126
TXN-4645,8/7/2024,Colgate,Beverage,Benin City,Online,1000,227,227000,7325,219675
TXN-8628,3/6/2024,Coca Cola,Toiletry,Enugu,Distributor,192,332,63744,2922,60822
TXN-7348,7/14/2024,Reckit,Grocery,Benin City,Ecom,0,866,0,4906,-4906
TXN-6159,10/9/2024,Pepsico,Beverage,Enugu,Retail Store,36,897,32292,3000,29292
TXN-7568,7/12/2024,Pepsico,Dairy,Enugu,Ecom,37,855,31635,2486,29149
TXN-8661,3/18/2024,Unilvr,Grocery,Lagos,Online,180,247,44460,2702,41758
TXN-5684,6/4/2024,Unilvr,Toiletry,Ibadan,Distributor,0,913,0,7294,-7294
TXN-9983,4/9/2024,Unilvr,Household,Kano,Online,0,265,0,0,0
TXN-421,10/8/2024,Indommee,Dairy,Abuja,Retail Store,102,851,86802,2000,84802
TXN-4892,5/12/2024,Dangote,Dairy,Ibadan,Online,2000,693,1386000,5690,1380310
TXN-2537,10/7/2024,Indommee,Toiletry,Enugu,Online,3000,877,2631000,1000,2630000
TXN-3809,6/18/2024,Coca Cola,Toiletry,Kano,Online,168,675,113400,0,113400
TXN-7701,9/8/2024,Nestlee,Snack,Abuja,Online,3000,417,1251000,0,1251000
TXN-4028,9/16/2024,Pepsico,Toiletry,Benin City,Retail Store,223,428,95444,1773,93671
TXN-1781,7/6/2024,Indommee,Personal Care,Benin City,Wholesaler,2000,688,1376000,4598,1371402
TXN-1548,4/21/2024,Unilvr,Household,Enugu,Online,122,702,85644,0,85644
TXN-7667,9/2/2024,Colgate,Snack,Port Harcourt,Online,2000,750,1500000,3000,1497000
TXN-2512,1/3/2024,Pepsico,Beverage,Enugu,Online,37,995,36815,7893,28922
TXN-9154,4/30/2024,Reckit,Dairy,Lagos,Retail Store,25,272,6800,6813,-13
TXN-6705,1/12/2024,Unilvr,Snack,Ibadan,Ecom,2000,302,604000,1000,603000
TXN-5289,6/26/2024,Unilvr,Grocery,Abuja,Retail Store,3000,840,2520000,2000,2518000
TXN-3080,4/27/2024,P&G,Snack,Kano,Online,143,587,83941,1000,82941
TXN-7341,12/15/2024,Dangote,Dairy,Ibadan,Online,74,504,37296,0,37296
TXN-2186,8/29/2024,Indommee,Toiletry,Enugu,Online,0,958,0,3000,-3000
TXN-4300,1/29/2024,Reckit,Personal Care,Kano,Online,1000,421,421000,6650,414350
TXN-1557,1/28/2024,Indommee,Personal Care,Jos,Ecom,52,230,11960,3000,8960
TXN-2659,11/14/2024,Unilvr,Snack,Kano,Wholesaler,3000,886,2658000,4888,2653112
TXN-1134,2/10/2024,P&G,Toiletry,Jos,Wholesaler,3000,588,1764000,6324,1757676
TXN-5447,3/20/2024,Dangote,Snack,Jos,Ecom,0,734,0,2000,-2000
TXN-4704,7/11/2024,Indommee,Grocery,Jos,Online,50,891,44550,6219,38331
TXN-9214,6/15/2024,Pepsico,Toiletry,Kano,Online,1000,788,788000,2184,785816
TXN-451,7/1/2024,Unilvr,Grocery,Abuja,Retail Store,3000,228,684000,3000,681000
TXN-8066,7/2/2024,Unilvr,Beverage,Jos,Retail Store,248,148,36704,0,36704
TXN-2503,1/10/2024,Pepsico,Grocery,Ibadan,Retail Store,2000,227,454000,571,453429
TXN-9264,5/19/2024,Coca Cola,Toiletry,Jos,Online,246,688,169248,2000,167248
TXN-9220,8/1/2024,Colgate,Toiletry,Ibadan,Retail Store,177,798,141246,2890,138356
TXN-899,7/25/2024,Indommee,Dairy,Port Harcourt,Wholesaler,289,692,199988,1046,198942
TXN-3949,3/3/2024,Unilvr,Beverage,Kano,Wholesaler,14,686,9604,4807,4797
TXN-5506,7/20/2024,Pepsico,Personal Care,Abuja,Wholesaler,2000,102,204000,3000,201000
TXN-6793,2/21/2024,Coca Cola,Toiletry,Abuja,Distributor,0,229,0,3000,-3000
TXN-4111,5/8/2024,Coca Cola,Toiletry,Kano,Retail Store,0,559,0,4489,-4489
TXN-9986,5/4/2024,Pepsico,Toiletry,Jos,Retail Store,223,603,134469,7445,127024
TXN-5283,2/8/2024,Dangote,Beverage,Lagos,Online,3000,138,414000,5914,408086
TXN-1914,1/4/2024,P&G,Household,Lagos,Retail Store,227,788,178876,2501,176375
TXN-7996,8/3/2024,Colgate,Toiletry,Jos,Wholesaler,265,666,176490,2444,174046
TXN-7906,7/14/2024,P&G,Snack,Lagos,Online,2000,957,1914000,3622,1910378
TXN-357,10/17/2024,Pepsico,Dairy,Benin City,Retail Store,78,847,66066,1000,65066
TXN-595,4/17/2024,Dangote,Personal Care,Abuja,Ecom,3000,434,1302000,2344,1299656
TXN-2015,1/12/2024,Indommee,Grocery,Port Harcourt,Distributor,2000,689,1378000,0,1378000
TXN-6950,11/5/2024,Unilvr,Dairy,Lagos,Retail Store,137,323,44251,0,44251
TXN-7365,10/9/2024,Unilvr,Dairy,Abuja,Online,164,666,109224,852,108372
TXN-6523,8/12/2024,Indommee,Personal Care,Jos,Online,3000,385,1155000,5926,1149074
TXN-3801,8/30/2024,Dangote,Beverage,Port Harcourt,Wholesaler,1000,316,316000,1000,315000
TXN-1725,4/26/2024,Reckit,Personal Care,Enugu,Retail Store,97,757,73429,3532,69897
TXN-2661,8/9/2024,Pepsico,Snack,Jos,Online,289,674,194786,1000,193786
TXN-9012,10/11/2024,Unilvr,Snack,Abuja,Retail Store,1000,939,939000,3000,936000
TXN-1596,6/24/2024,Unilvr,Grocery,Abuja,Retail Store,1000,306,306000,2000,304000
TXN-1362,12/30/2024,Coca Cola,Beverage,Enugu,Distributor,1000,333,333000,2558,330442
TXN-7015,11/2/2024,Indommee,Beverage,Lagos,Online,125,558,69750,983,68767
TXN-3303,1/29/2024,Coca Cola,Personal Care,Benin City,Retail Store,1000,148,148000,2916,145084
TXN-1695,6/26/2024,Pepsico,Grocery,Enugu,Wholesaler,173,585,101205,1251,99954
TXN-259,3/31/2024,Pepsico,Dairy,Enugu,Ecom,3000,678,2034000,2598,2031402
TXN-4036,4/20/2024,Dangote,Dairy,Jos,Ecom,2000,985,1970000,3937,1966063
TXN-2349,7/19/2024,P&G,Toiletry,Enugu,Online,3000,767,2301000,3000,2298000
TXN-7407,3/4/2024,Colgate,Dairy,Benin City,Online,84,377,31668,1262,30406
TXN-4057,4/27/2024,Reckit,Snack,Ibadan,Distributor,261,908,236988,1000,235988
TXN-3041,10/7/2024,Reckit,Beverage,Port Harcourt,Retail Store,2000,494,988000,2119,985881
TXN-6582,7/4/2024,Reckit,Grocery,Abuja,Wholesaler,2000,938,1876000,3386,1872614
TXN-9173,6/22/2024,Coca Cola,Toiletry,Jos,Online,157,224,35168,2913,32255
TXN-1330,2/29/2024,Nestlee,Household,Lagos,Distributor,3000,146,438000,6884,431116
TXN-7335,11/30/2024,P&G,Beverage,Benin City,Distributor,1000,594,594000,2000,592000
TXN-8135,7/20/2024,Reckit,Beverage,Jos,Retail Store,153,647,98991,2000,96991
TXN-5925,12/27/2024,Reckit,Snack,Jos,Retail Store,98,207,20286,0,20286
TXN-2200,10/5/2024,Coca Cola,Grocery,Abuja,Ecom,103,706,72718,2000,70718
TXN-2903,7/6/2024,Indommee,Grocery,Benin City,Online,3000,914,2742000,819,2741181
TXN-5542,10/25/2024,Colgate,Beverage,Kano,Retail Store,2000,700,1400000,2979,1397021
TXN-1888,8/5/2024,Reckit,Grocery,Enugu,Online,79,318,25122,0,25122
TXN-2012,2/5/2024,Coca Cola,Personal Care,Kano,Wholesaler,248,936,232128,7954,224174
TXN-8077,8/19/2024,Dangote,Personal Care,Lagos,Wholesaler,1000,941,941000,6787,934213
TXN-3352,11/10/2024,Unilvr,Grocery,Jos,Online,278,180,50040,0,50040
TXN-8266,8/24/2024,Colgate,Dairy,Enugu,Ecom,1000,952,952000,4562,947438
TXN-4047,5/26/2024,P&G,Grocery,Ibadan,Retail Store,196,347,68012,1000,67012
TXN-8174,1/10/2024,Colgate,Snack,Abuja,Retail Store,3000,741,2223000,0,2223000
TXN-3512,2/12/2024,Unilvr,Beverage,Abuja,Retail Store,2000,550,1100000,2000,1098000
TXN-2259,12/27/2024,P&G,Beverage,Jos,Distributor,201,321,64521,6868,57653
TXN-2394,2/21/2024,Colgate,Toiletry,Abuja,Ecom,140,580,81200,3000,78200
TXN-5931,3/12/2024,Dangote,Personal Care,Lagos,Online,0,522,0,5214,-5214
TXN-8982,2/29/2024,Coca Cola,Snack,Abuja,Retail Store,1000,589,589000,1000,588000
TXN-4388,5/22/2024,Coca Cola,Personal Care,Abuja,Online,0,925,0,0,0
TXN-3229,4/30/2024,Coca Cola,Personal Care,Kano,Wholesaler,104,708,73632,3000,70632
TXN-3412,3/27/2024,Indommee,Snack,Abuja,Retail Store,184,502,92368,4274,88094
TXN-7395,4/4/2024,Nestlee,Personal Care,Lagos,Ecom,2000,403,806000,2000,804000
TXN-436,9/19/2024,Nestlee,Personal Care,Ibadan,Online,288,805,231840,1000,230840
TXN-1753,4/15/2024,Reckit,Grocery,Enugu,Online,12,320,3840,0,3840
TXN-1658,2/14/2024,Colgate,Personal Care,Enugu,Online,101,413,41713,3000,38713
TXN-5893,8/19/2024,P&G,Toiletry,Jos,Retail Store,3000,999,2997000,2000,2995000
TXN-5393,3/6/2024,Coca Cola,Toiletry,Kano,Ecom,0,525,0,1000,-1000
TXN-6551,2/7/2024,Reckit,Snack,Jos,Retail Store,106,259,27454,1000,26454
TXN-7108,1/10/2024,Indommee,Dairy,Port Harcourt,Online,6,136,816,5818,-5002
TXN-9892,7/5/2024,Reckit,Household,Port Harcourt,Wholesaler,61,211,12871,2000,10871
TXN-7773,7/11/2024,Pepsico,Household,Jos,Retail Store,149,255,37995,5704,32291
TXN-8715,2/2/2024,Coca Cola,Personal Care,Port Harcourt,Retail Store,2000,443,886000,0,886000
TXN-9621,11/29/2024,Coca Cola,Toiletry,Abuja,Online,2000,144,288000,2000,286000
TXN-9158,3/7/2024,Dangote,Beverage,Abuja,Online,3000,541,1623000,7188,1615812
TXN-463,2/17/2024,Indommee,Beverage,Lagos,Online,0,697,0,7170,-7170
TXN-4177,1/10/2024,P&G,Beverage,Ibadan,Wholesaler,204,970,197880,3000,194880
TXN-965,3/20/2024,Colgate,Beverage,Benin City,Online,2000,949,1898000,3897,1894103
TXN-9308,1/18/2024,Unilvr,Beverage,Enugu,Online,1000,559,559000,7398,551602
TXN-8637,8/19/2024,Unilvr,Grocery,Benin City,Ecom,75,208,15600,2000,13600
TXN-6098,8/22/2024,Coca Cola,Beverage,Lagos,Retail Store,1000,151,151000,2000,149000
TXN-9085,10/14/2024,Coca Cola,Beverage,Port Harcourt,Online,271,468,126828,3000,123828
TXN-2420,12/31/2024,Colgate,Personal Care,Ibadan,Wholesaler,0,294,0,1000,-1000
TXN-5571,8/25/2024,Colgate,Beverage,Enugu,Online,137,808,110696,7112,103584
TXN-5861,1/10/2024,Coca Cola,Grocery,Abuja,Ecom,46,243,11178,3000,8178
TXN-1227,1/6/2024,Colgate,Beverage,Jos,Wholesaler,1000,979,979000,0,979000
TXN-2483,10/24/2024,Colgate,Toiletry,Enugu,Distributor,131,583,76373,2501,73872
TXN-4832,8/26/2024,P&G,Toiletry,Benin City,Online,71,378,26838,540,26298
TXN-990,2/22/2024,Reckit,Toiletry,Kano,Wholesaler,280,198,55440,0,55440
TXN-5494,2/28/2024,Dangote,Snack,Abuja,Retail Store,148,107,15836,2000,13836
TXN-6341,6/23/2024,Colgate,Grocery,Benin City,Ecom,2000,404,808000,7978,800022
